MG - REDE DOM PEDRO DE POSTOS LTDA                                                                                                                         02/06/2026 09:49;;;;;;;;;;;
MEDIÇÃO DE TANQUE POR PERÍODO;;;;;;;;;;;
Período: 01/05/2026 a 31/05/2026;;;;;;;;;;;
Depósitos: ATIVOS;;;;;;;;;;;
Modo: ANALÍTICO;;;;;;;;;;;
Agrupar: COMBUSTÍVEL;;;;;;;;;;;
Exibir: SOMENTE COM ESTOQUE;;;;;;;;;;;
Empresa: 2 - MG S - REDE DOM PEDRO DE POSTOS LTDA (DP 1);;;;;;;;;;;
Combustível: 1 - DIESEL COMUM;Tanques vinculados: 388 - 387;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-14;0;4330;0;4330;0;4267;126,743;63;63,7;-3,2;-84,1
2026-05-15;0;4267;4700;8967;0;8729;353,648;238;115,6;112,4;-84,1
2026-05-16;0;8729;0;8729;0;8419;299,717;310;-10,3;102,1;-84,1
2026-05-17;0;8419;0;8419;0;8111;213,655;308;-94,3;7,8;-84,1
2026-05-18;0;8111;0;8111;0;7652;483,691;459;24,7;32,5;-84,1
2026-05-19;0;7652;0;7652;0;7274;355,826;378;-22,2;10,3;1,4
2026-05-20;0;7274;0;7274;0;6825;497,918;449;48,9;59,2;2
2026-05-21;0;6825;0;6825;0;6456;340,434;369;-28,6;30,6;1,5
2026-05-22;0;6456;0;6456;0;6238;238,627;218;20,6;51,2;-84,1
2026-05-23;0;6238;0;6238;0;5747;399,534;491;-91,5;-40,3;1,3
2026-05-24;0;5747;0;5747;0;5327;358,808;420;-61,2;-101,5;-144,8
2026-05-25;0;5327;0;5327;0;4852;485,374;475;10,4;-91,1;0,6
2026-05-26;0;4852;0;4852;0;4585;383,984;267;117;25,9;-84,1
2026-05-27;0;4585;0;4585;0;4269;275,915;316;-40,1;-14,2;1,4
2026-05-28;0;4269;0;4269;0;3664;522,17;605;-82,8;-97;0,5
2026-05-29;0;3664;0;3664;0;3273;341,733;391;-49,3;-146,3;-144,8
2026-05-30;0;3273;0;3273;0;2817;438,941;456;-17,1;-163,4;-0,2
2026-05-31;0;2817;5000;7817;0;7438;415,046;379;36;-127,4;-144,8
Total acumulado combustível;11462,776;11590;-127,4;-591,5;-983,4;;;;;;
Combustível: 7321 - ARLA A GRANEL;Tanques vinculados: 2208;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;11464;0;11464;0;11008;455,02;456;-1;-1;-0,2
2026-05-02;0;11008;0;11008;0;10744;263,018;264;-1;-2;-0,3
2026-05-03;0;10744;0;10744;0;10186,083;557,917;557,917;0;-2;-0,2
2026-05-04;0;10186,083;0;10186,083;0;9699;486,3;487,083;-0,8;-2,8;-0,2
2026-05-05;0;9699;4500;14199;0;13670;528,908;529;-0,1;-2,9;-0,1
2026-05-06;0;13670;0;13670;0;13171;498,391;499;-0,6;-3,5;-0,1
2026-05-07;0;13171;0;13171;0;12647;523,668;524;-0,3;-3,8;-0,1
2026-05-08;0;12647;0;12647;0;12095;551,793;552;-0,2;-4;-0,1
2026-05-09;0;12095;0;12095;0;11476;618,072;619;-0,9;-4,9;-0,1
2026-05-10;0;11476;0;11476;0;11099;376,837;377;-0,2;-5,1;-0,1
2026-05-11;0;11099;2000;13099;0;12678;420,951;421;0;-5,1;-0,1
2026-05-12;0;12678;1500;14178;0;13664;513,183;514;-0,8;-5,9;-0,1
2026-05-13;0;13664;0;13664;0;13148;515,427;516;-0,6;-6,5;-0,1
2026-05-14;0;13148;0;13148;0;12795;352,462;353;-0,5;-7;-0,1
2026-05-15;0;12795;0;12795;0;12178;616,187;617;-0,8;-7,8;-0,1
2026-05-16;0;12178;0;12178;0;11660,853;517,147;517,147;0;-7,8;-0,1
2026-05-17;0;11660,853;0;11660,853;0;11044,87;615,983;615,983;0;-7,8;-0,1
2026-05-18;0;11044,87;0;11044,87;0;10512;532,05;532,87;-0,8;-8,6;-0,1
2026-05-19;0;10512;0;10512;0;9938,59;573,41;573,41;0;-8,6;-0,1
2026-05-20;0;9938,59;3864;13802,59;0;13348,463;454,127;454,127;0;-8,6;-0,1
2026-05-21;0;13348,463;0;13348,463;0;12571;777,051;777,463;-0,4;-9;-0,1
2026-05-22;0;12571;0;12571;0;12144;426,864;427;-0,1;-9,1;-0,1
2026-05-23;0;12144;0;12144;0;11852;291,364;292;-0,6;-9,7;-0,1
2026-05-24;0;11852;0;11852;0;11309,355;542,645;542,645;0;-9,7;-0,1
2026-05-25;0;11309,355;0;11309,355;0;10973;335,514;336,355;-0,8;-10,5;-0,1
2026-05-26;0;10973;0;10973;0;10382;590,2;591;-0,8;-11,3;-0,1
2026-05-27;0;10382;0;10382;0;9871;510,833;511;-0,2;-11,5;-0,1
2026-05-28;0;9871;0;9871;0;9109;761,679;762;-0,3;-11,8;-0,1
2026-05-29;0;9109;4000;13109;0;12428;680,755;681;-0,2;-12;-0,1
2026-05-30;0;12428;0;12428;0;12050;377,946;378;-0,1;-12,1;-0,1
2026-05-31;0;12050;0;12050;0;11579;470,972;471;0;-12,1;-0,1
Total acumulado combustível;15736,674;15749;-12,1;-224,5;-3,6;;;;;;
Total geral da empresa;649895,108;650116;-221,1;-10899,8;-1064,7;;;;;;
Empresa: 104 - MG - REDE DOM PEDRO DE POSTOS LTDA (DP LUZ);;;;;;;;;;;
Combustível: 1 - DIESEL COMUM;Tanques vinculados: 2306;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;16000;0;16000;0;16084,44;2865,458;-84,44;2949,9;2949,9;102,9
2026-05-02;0;16084,44;5000;21084,44;0;13350,61;183,763;7733,83;-7550,1;-4600,2;-150,9
2026-05-03;0;13350,61;0;13350,61;0;18296,24;992,25;-4945,63;5937,9;1337,7;33,1
2026-05-04;0;18296,24;0;18296,24;0;16867,53;1780,805;1428,71;352,1;1689,8;29
2026-05-05;0;16867,53;0;16867,53;0;15450,43;2240,89;1417,1;823,8;2513,6;31,2
2026-05-06;0;15450,43;5000;20450,43;0;13054,74;4668,338;7395,69;-2727,4;-213,8;-1,7
2026-05-07;0;13054,74;5000;18054,74;0;13350,61;3505,421;4704,13;-1198,7;-1412,5;-8,7
2026-05-08;0;13350,61;0;13350,61;0;14797,99;2367,973;-1447,38;3815,4;2402,9;12,9
2026-05-09;0;14797,99;5000;19797,99;0;12358,12;1832,508;7439,87;-5607,4;-3204,5;-15,7
2026-05-10;0;12358,12;0;12358,12;0;13644,25;2043,247;-1286,13;3329,4;124,9;0,6
2026-05-11;0;13644,25;0;13644,25;0;12157;1340,124;1487,25;-147,1;-22,2;-0,1
2026-05-12;0;12157;0;12157;0;8412;3655,098;3745;-89,9;-112,1;-0,4
2026-05-13;0;8412;5000;13412;0;11351;2205,627;2061;144,6;32,5;0,1
2026-05-14;0;11351;0;11351;0;8010;3323,545;3341;-17,5;15;0
2026-05-15;0;8010;10000;18010;0;15265;2650,073;2745;-94,9;-79,9;-0,2
2026-05-16;0;15265;0;15265;0;14608,59;628,538;656,41;-27,9;-107,8;-0,3
2026-05-17;0;14608,59;0;14608,59;0;13839;944,484;769,59;174,9;67,1;0,2
2026-05-18;0;13839;5000;18839;0;16952;2028,074;1887;141,1;208,2;0,5
2026-05-19;0;16952;0;16952;0;14033;2794,103;2919;-124,9;83,3;0,2
2026-05-20;0;14033;0;14033;0;10844,99;3074,786;3188,01;-113,2;-29,9;-0,1
2026-05-21;0;10844,99;5000;15844,99;0;12856;3094,379;2988,99;105,4;75,5;0,2
2026-05-22;0;12856;0;12856;0;10743;1917,483;2113;-195,5;-120;-0,2
2026-05-23;0;10743;0;10743;0;7710;3091,826;3033;58,8;-61,2;-0,1
2026-05-24;0;7710;0;7710;0;7213;374,094;497;-122,9;-184,1;-0,3
2026-05-25;0;7213;5000;12213;0;10032;2365,372;2181;184,4;0,3;0
2026-05-26;0;10032;0;10032;0;9930;1956,13;102;1854,1;1854,4;3,2
2026-05-27;0;9930;0;9930;0;13839;4073,561;-3909;7982,6;9837;15,9
2026-05-28;0;13839;10000;23839;0;11149;2698,181;12690;-9991,8;-154,8;-0,2
2026-05-29;0;11149;5000;16149;0;14513;1763,368;1636;127,4;-27,4;0
2026-05-30;0;14513;5000;19513;0;17284;2259,644;2229;30,6;3,2;0
2026-05-31;0;17284;0;17284;0;12358,12;4875,626;4925,88;-50,3;-47,1;-0,1
Total acumulado combustível;73594,769;73641,88;-47,1;12817,8;51;;;;;;
Combustível: 2 - GASOLINA COMUM;Tanques vinculados: 2303;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;6708,68;0;6708,68;0;6708,68;1481,144;0;1481,1;1481,1;100
2026-05-02;0;6708,68;5000;11708,68;0;5194,51;623,033;6514,17;-5891,1;-4410;-209,6
2026-05-03;0;5194,51;0;5194,51;0;9636,29;1078,991;-4441,78;5520,8;1110,8;34,9
2026-05-04;0;9636,29;0;9636,29;0;8518,4;1037,853;1117,89;-80;1030,8;24,4
2026-05-05;0;8518,4;0;8518,4;0;7530,52;984,903;987,88;-3;1027,8;19,7
2026-05-06;0;7530,52;0;7530,52;0;6510,26;1853,279;1020,26;833;1860,8;26,4
2026-05-07;0;6510,26;5000;11510,26;0;4684,25;1107,099;6826,01;-5718,9;-3858,1;-47,2
2026-05-08;0;4684,25;0;4684,25;0;8560,59;1592,282;-3876,34;5468,6;1610,5;16,5
2026-05-09;0;8560,59;0;8560,59;0;6954,33;977,355;1606,26;-628,9;981,6;9,1
2026-05-10;0;6954,33;0;6954,33;0;4837,8;1099,844;2116,53;-1016,7;-35,1;-0,3
2026-05-11;0;4837,8;0;4837,8;0;3624;1173,628;1213,8;-40,2;-75,3;-0,6
2026-05-12;0;3624;0;3624;0;2607;1051,897;1017;34,9;-40,4;-0,3
2026-05-13;0;2607;5000;7607;0;6209;1587,933;1398;189,9;149,5;1
2026-05-14;0;6209;0;6209;0;5041;968,563;1168;-199,4;-49,9;-0,3
2026-05-15;0;5041;5000;10041;0;9005;1134,953;1036;99;49,1;0,3
2026-05-16;0;9005;0;9005;0;7901,6;1094,093;1103,4;-9,3;39,8;0,2
2026-05-17;0;7901,6;0;7901,6;0;6856;1007,919;1045,6;-37,7;2,1;0
2026-05-18;0;6856;0;6856;0;6159;723,299;697;26,3;28,4;0,1
2026-05-19;0;6159;0;6159;0;4939;1154,342;1220;-65,7;-37,3;-0,2
2026-05-20;0;4939;0;4939;0;3133,06;1807,87;1805,94;1,9;-35,4;-0,2
2026-05-21;0;3133,06;5000;8133,06;0;7245;908,991;888,06;20,9;-14,5;-0,1
2026-05-22;0;7245;0;7245;0;6109;1110,466;1136;-25,5;-40;-0,2
2026-05-23;0;6109;0;6109;0;5041;1009,13;1068;-58,9;-98,9;-0,4
2026-05-24;0;5041;0;5041;0;4075;1040,882;966;74,9;-24;-0,1
2026-05-25;0;4075;0;4075;0;3230;726,347;845;-118,7;-142,7;-0,5
2026-05-26;0;3230;0;3230;0;2328;872,237;902;-29,8;-172,5;-0,6
2026-05-27;0;2328;0;2328;0;5449;2078,487;-3121;5199,5;5027;16,1
2026-05-28;0;5449;5000;10449;0;4379;926,74;6070;-5143,3;-116,3;-0,4
2026-05-29;0;4379;5000;9379;0;8433;1061,644;946;115,6;-0,7;0
2026-05-30;0;8433;0;8433;0;7577;882,421;856;26,4;25,7;0,1
2026-05-31;0;7577;0;7577;0;6360,47;1190,132;1216,53;-26,4;-0,7;0
Total acumulado combustível;35347,757;35348,21;-0,7;5273,2;-12,2;;;;;;
Combustível: 2309 - DIESEL S 10;Tanques vinculados: 2304 - 2305 - 2302;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;30049,35;10000;40049,35;0;30347,35;8457,944;9702;-1244;-1244;0
2026-05-02;0;30347,35;10000;40347,35;0;31709,14;6945,3;8638,21;-1692,9;-2936,9;95,5
2026-05-03;0;31709,14;0;31709,14;0;35065,75;4234,413;-3356,61;7591;4654,1;96,5
2026-05-04;0;35065,75;0;35065,75;0;30682,03;7977,748;4383,72;3594;8248,1;96,7
2026-05-05;0;30682,03;15000;45682,03;0;22588,36;8042,942;23093,67;-15050,7;-6802,6;97,6
2026-05-06;0;22588,36;10000;32588,36;0;29622,54;10601,44;2965,82;7635,6;833;0
2026-05-07;0;29622,54;10000;39622,54;0;29018,74;9871,976;10603,8;-731,8;101,2;79,8
2026-05-08;0;29018,74;20;29038,74;0;29054,5;9916,142;-15,76;9931,9;10033,1;84,3
2026-05-09;0;29054,5;15000;44054,5;0;19135,08;8267,68;24919,42;-16651,8;-6618,7;0
2026-05-10;0;19135,08;0;19135,08;0;18586,08;7019,58;549;6470,6;-148,1;-323
2026-05-11;0;18586,08;15000;33586,08;0;23952,34;9634,009;9633,74;0,3;-147,8;-292,9
2026-05-12;0;23952,34;0;23952,34;0;17377,34;6522,058;6575;-52,9;-200,7;-262,6
2026-05-13;0;17377,34;20000;37377,34;0;28304,34;9190,468;9073;117,4;-83,3;0
2026-05-14;0;28304,34;0;28304,34;0;20330,34;8153,181;7974;179,2;95,9;70,1
2026-05-15;0;20330,34;20000;40330,34;0;32353,34;7708,841;7977;-268,2;-172,3;68,7
2026-05-16;0;32353,34;0;32353,34;0;21722,61;10612,961;10630,73;-17,8;-190,1;65,8
2026-05-17;0;21722,61;0;21722,61;0;16095,34;5499,745;5627,27;-127,6;-317,7;65,5
2026-05-18;0;16095,34;25000;41095,34;0;30995,34;10182,389;10100;82,4;-235,3;0
2026-05-19;0;30995,34;5000;35995,34;0;26673;10568,059;9322,34;1245,7;1010,4;63,5
2026-05-20;0;26673;0;26673;0;17425,03;7758,316;9247,97;-1489,7;-479,3;61,7
2026-05-21;0;17425,03;25000;42425,03;0;31327,34;11208,771;11097,69;111,1;-368,2;-140,9
2026-05-22;0;31327,34;0;31327,34;0;23555,34;7638,848;7772;-133,1;-501,3;-139,6
2026-05-23;0;23555,34;0;23555,34;0;16171;8330,194;7384,34;945,8;444,5;-137,6
2026-05-24;0;16171;0;16171;0;14611;4807,297;1560;3247,3;3691,8;-135,1
2026-05-25;0;14611;30000;44611;0;32490;7904,016;12121;-4217;-525,2;57,8
2026-05-26;0;32490;0;32490;0;22710;9773,986;9780;-6;-531,2;0
2026-05-27;0;22710;0;22710;0;32830;9925,85;-10120;20045,9;19514,7;0
2026-05-28;0;32830;20000;52830;0;21018;11841,203;31812;-19970,8;-456,1;55,8
2026-05-29;0;21018;15000;36018;0;27222;8963,069;8796;167,1;-289;55
2026-05-30;0;27222;0;27222;0;27948;8828,829;-726;9554,8;9265,8;0
2026-05-31;0;27948;10000;37948;0;18091,4;9883,229;19856,6;-9973,4;-707,6;54
Total acumulado combustível;266270,484;266977,95;-707,6;34937,2;-263,4;;;;;;
Combustível: 3 - ETANOL;Tanques vinculados: 2301;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;3674,57;0;3674,57;0;3674,57;109,795;0;109,8;109,8;100
2026-05-02;0;3674,57;0;3674,57;0;3525,6;219,535;148,97;70,6;180,4;54,8
2026-05-03;0;3525,6;0;3525,6;0;3377,54;139,162;148,06;-8,9;171,5;36,6
2026-05-04;0;3377,54;0;3377,54;0;3181,71;118,617;195,83;-77,2;94,3;16,1
2026-05-05;0;3181,71;0;3181,71;0;3036,15;200,123;145,56;54,6;148,9;18,9
2026-05-06;0;3036,15;0;3036,15;0;2844;362,237;192,15;170,1;319;27,8
2026-05-07;0;2844;0;2844;0;2374,86;69,502;469,14;-399,6;-80,6;-6,6
2026-05-08;0;2374,86;0;2374,86;0;2467,68;260,954;-92,82;353,8;273,2;18,5
2026-05-09;0;2467,68;0;2467,68;0;2057,72;180,31;409,96;-229,7;43,5;2,6
2026-05-10;0;2057,72;0;2057,72;0;1666,2;293,493;391,52;-98;-54,5;-2,8
2026-05-11;0;1666,2;0;1666,2;0;1582,82;90,381;83,38;7;-47,5;-2,3
2026-05-12;0;1582,82;0;1582,82;0;1297;255,783;285,82;-30;-77,5;-3,4
2026-05-13;0;1297;5000;6297;0;6058;331,273;239;92,3;14,8;0,6
2026-05-14;0;6058;0;6058;0;6008;39,788;50;-10,2;4,6;0,2
2026-05-15;0;6008;0;6008;0;5754;184,636;254;-69,4;-64,8;-2,3
2026-05-16;0;5754;0;5754;0;5805,72;30,494;-51,72;82,2;17,4;0,6
2026-05-17;0;5805,72;0;5805,72;0;5551;193,184;254,72;-61,5;-44,1;-1,4
2026-05-18;0;5551;0;5551;0;5449;165,13;102;63,1;19;0,6
2026-05-19;0;5449;0;5449;0;5245;128,333;204;-75,7;-56,7;-1,7
2026-05-20;0;5245;0;5245;0;5143,46;159,434;101,54;57,9;1,2;0
2026-05-21;0;5143,46;0;5143,46;0;4939;199,488;204,46;-5;-3,8;-0,1
2026-05-22;0;4939;0;4939;0;4735;194,804;204;-9,2;-13;-0,3
2026-05-23;0;4735;0;4735;0;4582;135,984;153;-17;-30;-0,7
2026-05-24;0;4582;0;4582;0;4429;156,817;153;3,8;-26,2;-0,6
2026-05-25;0;4429;0;4429;0;4328;141,138;101;40,1;13,9;0,3
2026-05-26;0;4328;0;4328;0;4025;205,023;303;-98;-84,1;-1,8
2026-05-27;0;4025;0;4025;0;3724;369,319;301;68,3;-15,8;-0,3
2026-05-28;0;3724;0;3724;0;3426;269,554;298;-28,4;-44,2;-0,8
2026-05-29;0;3426;0;3426;0;3230;221,202;196;25,2;-19;-0,4
2026-05-30;0;3230;0;3230;0;3079,664;150,336;150,336;0;-19;-0,3
2026-05-31;0;3079,664;0;3079,664;0;2844;228,881;235,664;-6,8;-25,8;-0,4
Total acumulado combustível;5804,71;5830,57;-25,8;704,9;251,4;;;;;;
Combustível: 7321 - ARLA A GRANEL;Tanques vinculados: 2307;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;4454,5;0;4454,5;0;4590,9;213,724;-136,4;350,1;350,1;163,8
2026-05-02;0;4590,9;8360;12950,9;0;4454,5;368,56;8496,4;-8127,8;-7777,7;-1335,7
2026-05-03;0;4454,5;0;4454,5;0;12590,76;217,81;-8136,26;8354,1;576,4;72
2026-05-04;0;12590,76;0;12590,76;0;12136,22;313,576;454,54;-141;435,4;39,1
2026-05-05;0;12136,22;0;12136,22;0;11636,22;468,723;500;-31,3;404,1;25,5
2026-05-06;0;11636,22;0;11636,22;0;11090,78;524,347;545,44;-21,1;383;18,2
2026-05-07;0;11090,78;0;11090,78;0;10499,87;572,453;590,91;-18,5;364,5;13,6
2026-05-08;0;10499,87;0;10499,87;0;9908,97;497,418;590,9;-93,5;271;8,5
2026-05-09;0;9908,97;0;9908,97;0;9318,07;453,316;590,9;-137,6;133,4;3,7
2026-05-10;0;9318,07;0;9318,07;0;8590,57;233,114;727,5;-494,4;-361;-9,3
2026-05-11;0;8590,57;0;8590,57;0;8136;398,222;454,57;-56,3;-417,3;-9,8
2026-05-12;0;8136;0;8136;0;7863;267,799;273;-5,2;-422,5;-9,3
2026-05-13;0;7863;0;7863;0;7272;478,83;591;-112,2;-534,7;-10,7
2026-05-14;0;7272;0;7272;0;6863,55;369,718;408,45;-38,7;-573,4;-10,7
2026-05-15;0;6863,55;0;6863,55;0;6499;342,273;364,55;-22,3;-595,7;-10,4
2026-05-16;0;6499;0;6499;0;5909,02;542,597;589,98;-47,4;-643,1;-10,3
2026-05-17;0;5909,02;0;5909,02;0;5590;289,963;319,02;-29,1;-672,2;-10,3
2026-05-18;0;5590;0;5590;0;5227;343,118;363;-19,9;-692,1;-10
2026-05-19;0;5227;0;5227;0;4100;387,816;1127;-739,2;-1431,3;-19,7
2026-05-20;0;4100;0;4100;0;4454,5;280,194;-354,5;634,7;-796,6;-10,5
2026-05-21;0;4454,5;0;4454,5;0;3818;578,577;636,5;-57,9;-854,5;-10,5
2026-05-22;0;3818;0;3818;0;3454;350,775;364;-13,2;-867,7;-10,2
2026-05-23;0;3454;0;3454;0;2600;545,707;854;-308,3;-1176;-13
2026-05-24;0;2600;0;2600;0;12000;172,977;-9400;9573;8397;91,2
2026-05-25;0;12000;9710;21710;0;11772;365,806;9938;-9572,2;-1175,2;-12,3
2026-05-26;0;11772;0;11772;0;11318;346,304;454;-107,7;-1282,9;-12,9
2026-05-27;0;11318;0;11318;0;10727;531,138;591;-59,9;-1342,8;-12,8
2026-05-28;0;10727;0;10727;0;9999;646,34;728;-81,7;-1424,5;-12,8
2026-05-29;0;9999;0;9999;0;9499;455,899;500;-44,1;-1468,6;-12,7
2026-05-30;0;9499;0;9499;0;9499;383,055;0;383,1;-1085,5;-9,1
2026-05-31;0;9499;0;9499;0;8954,4;356,366;544,6;-188,2;-1273,7;-10,4
Total acumulado combustível;12296,515;13570,1;-1273,7;-15554,1;-1137,8;;;;;;
Total geral da empresa;393314,235;395368,71;-2054,9;38179;-1111;;;;;;
Empresa: 105 - SP - REDE DOM PEDRO DE POSTOS LTDA (DP MIRAC;;;;;;;;;;;
Combustível: 1 - DIESEL COMUM;Tanques vinculados: 2504;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;16245;5000;21245;0;12699;8588,178;8546;42,2;42,2;0,5
2026-05-02;0;12699;0;12699;0;10120;2579,607;2579;0,6;42,8;0,4
2026-05-03;0;10120;0;10120;0;8670;1383,503;1450;-66,5;-23,7;-0,2
2026-05-04;0;8670;0;8670;0;3213;5406,267;5457;-50,7;-74,4;-0,4
2026-05-05;0;3213;16000;19213;0;12699;6454,04;6514;-60;-134,4;-0,6
2026-05-06;0;12699;7000;19699;0;11177;8521,068;8522;-0,9;-135,3;-0,4
2026-05-07;0;11177;8000;19177;0;11888;7250,409;7289;-38,6;-173,9;-0,4
2026-05-08;0;11888;8000;19888;0;11283;8609,503;8605;4,5;-169,4;-0,3
2026-05-09;0;11283;0;11283;0;6655;4528,423;4628;-99,6;-269;-0,5
2026-05-10;0;6655;0;6655;0;4547;2099,498;2108;-8,5;-277,5;-0,5
2026-05-11;0;4547;15000;19547;0;12907;6575,822;6640;-64,2;-341,7;-0,6
2026-05-12;0;12907;5000;17907;0;11362;6503,988;6545;-41;-382,7;-0,6
2026-05-13;0;11362;10000;21362;0;12517;8811,248;8845;-33,8;-416,5;-0,5
2026-05-14;0;12517;10000;22517;0;13527;9012,084;8990;22,1;-394,4;-0,5
2026-05-15;0;13527;8000;21527;0;13834;7656,824;7693;-36,2;-430,6;-0,5
2026-05-16;0;13834;0;13834;0;7551;6293,147;6283;10,1;-420,5;-0,4
2026-05-17;0;7551;0;7551;0;4454;3067,627;3097;-29,4;-449,9;-0,4
2026-05-18;0;4454;15000;19454;0;13732;5666,335;5722;-55,7;-505,6;-0,5
2026-05-19;0;13732;5000;18732;0;9196;9514,509;9536;-21,5;-527,1;-0,4
2026-05-20;0;9196;12000;21196;0;13011;8119,259;8185;-65,7;-592,8;-0,5
2026-05-21;0;13011;10000;23011;0;14114;8846,805;8897;-50,2;-643;-0,5
2026-05-22;0;14114;5000;19114;0;8670;10402,052;10444;-41,9;-684,9;-0,5
2026-05-23;0;8670;8000;16670;0;10226;6453,28;6444;9,3;-675,6;-0,4
2026-05-24;0;10226;8000;18226;0;15961;2491,294;2265;226,3;-449,3;-0,3
2026-05-25;0;15961;0;15961;0;11783;4187,937;4178;9,9;-439,4;-0,3
2026-05-26;0;11783;10000;21783;0;14114;7643,686;7669;-25,3;-464,7;-0,3
2026-05-27;0;14114;8000;22114;0;12803;9343,724;9311;32,7;-432;-0,2
2026-05-28;0;12803;7000;19803;0;10755;9040,318;9048;-7,7;-439,7;-0,2
2026-05-29;0;10755;15000;25755;0;15383;10392,309;10372;20,3;-419,4;-0,2
2026-05-30;0;15383;0;15383;0;9196;6133,976;6187;-53;-472,4;-0,2
2026-05-31;0;9196;0;9196;0;7447;1752,408;1749;3,4;-469;-0,2
Total acumulado combustível;203329,128;203798;-469;-11223,8;-10,6;;;;;;
Combustível: 2 - GASOLINA COMUM;Tanques vinculados: 2506;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;10552;0;10552;0;9718;841,729;834;7,7;7,7;0,9
2026-05-02;0;9718;0;9718;0;8791;952,111;927;25,1;32,8;1,8
2026-05-03;0;8791;0;8791;0;8012;795,623;779;16,6;49,4;1,9
2026-05-04;0;8012;0;8012;0;7388;646,953;624;23;72,4;2,2
2026-05-05;0;7388;5000;12388;0;11725;739,274;663;76,3;148,7;3,7
2026-05-06;0;11725;0;11725;0;10326;1414,494;1399;15,5;164,2;3
2026-05-07;0;10326;0;10326;0;9487;814,862;839;-24,1;140,1;2,3
2026-05-08;0;9487;0;9487;0;8246;1197,555;1241;-43,4;96,7;1,3
2026-05-09;0;8246;0;8246;0;7310;916,866;936;-19,1;77,6;0,9
2026-05-10;0;7310;0;7310;0;6456;859,827;854;5,8;83,4;0,9
2026-05-11;0;6456;0;6456;0;5611;852,606;845;7,6;91;0,9
2026-05-12;0;5611;5000;10611;0;9947;613,628;664;-50,4;40,6;0,4
2026-05-13;0;9947;0;9947;0;8791;1135,924;1156;-20,1;20,5;0,2
2026-05-14;0;8791;0;8791;0;8324;452,301;467;-14,7;5,8;0
2026-05-15;0;8324;5000;13324;0;12492;827,021;832;-5;0,8;0
2026-05-16;0;12492;0;12492;0;11725;809,505;767;42,5;43,3;0,3
2026-05-17;0;11725;0;11725;0;11219;564,205;506;58,2;101,5;0,7
2026-05-18;0;11219;0;11219;0;10701;520,81;518;2,8;104,3;0,7
2026-05-19;0;10701;0;10701;0;10251;470,676;450;20,7;125;0,8
2026-05-20;0;10251;0;10251;0;8947;1307,378;1304;3,4;128,4;0,8
2026-05-21;0;8947;0;8947;0;8558;415,822;389;26,8;155,2;0,9
2026-05-22;0;8558;0;8558;0;7856;707,818;702;5,8;161;0,9
2026-05-23;0;7856;0;7856;0;7388;449,085;468;-18,9;142,1;0,8
2026-05-24;0;7388;0;7388;0;6843;519,525;545;-25,5;116,6;0,6
2026-05-25;0;6843;5000;11843;0;11219;658,065;624;34,1;150,7;0,8
2026-05-26;0;11219;0;11219;0;10627;603,416;592;11,4;162,1;0,8
2026-05-27;0;10627;0;10627;0;9487;1166,129;1140;26,1;188,2;0,9
2026-05-28;0;9487;0;9487;0;9102;415,806;385;30,8;219;1
2026-05-29;0;9102;0;9102;0;8402;677,754;700;-22,2;196,8;0,9
2026-05-30;0;8402;0;8402;0;7700;675,52;702;-26,5;170,3;0,7
2026-05-31;0;7700;0;7700;0;7154;543,113;546;-2,9;167,4;0,7
Total acumulado combustível;23565,401;23398;167,4;3363,6;32,7;;;;;;
Combustível: 2309 - DIESEL S 10;Tanques vinculados: 2503 - 2502 - 2501;;;;;;;;;;
